wavelength_nm,absorbance
666.1120803370069,0.13945024737849196
667.5460618697077,0.13861314918716736
668.9800434024085,0.13806794711972162
670.4140249351092,0.13784072813804546
671.8480064678099,0.137824211540872
673.2819880005106,0.1382190662658228
674.7159695332114,0.13861453843365862
676.1499510659121,0.13897358147128003
677.5839325986128,0.138696503976641
679.0179141313135,0.13868523564398988
680.4518956640143,0.13934512772732244
681.885877196715,0.14071322679973802
683.3198587294157,0.14217548591211446
684.7538402621165,0.14424222160889566
686.1878217948172,0.1460397522078214
687.6218033275179,0.14813905801678579
689.0557848602186,0.14983949572204702
690.4897663929195,0.15212110154280467
691.9237479256202,0.15415665637389397
693.3577294583209,0.15636957167369647
694.7917109910217,0.15840373725829443
696.2256925237224,0.16049362706326262
697.6596740564231,0.16281150765351332
699.0936555891238,0.16636489145662806
700.5276371218246,0.1703677736800152
701.9616186545253,0.17434842795954278
703.3956001872261,0.17798130753410002
704.8295817199269,0.18096278486499323
706.2635632526276,0.18363646691771918
707.6975447853283,0.186371275816059
709.131526318029,0.18930922342356044
710.5655078507298,0.19321316042462788
711.9994893834305,0.19793906826633775
713.4334709161312,0.20304315987510377
714.867452448832,0.2084238658963451
716.3014339815327,0.21358445352908753
717.7354155142334,0.2182987843167038
719.1693970469341,0.2233164339215712
720.6033785796349,0.22872322690470318
722.0373601123356,0.23403941014446303
723.4713416450363,0.23928860083120168
724.905323177737,0.24460077069220917
726.3393047104379,0.250441008580604
727.7732862431386,0.2568315424402457
729.2072677758393,0.263983074655637
730.6412493085401,0.27109416436206124
732.0752308412408,0.27808284601653654
733.5092123739415,0.2843548308422602
734.9431939066423,0.2901929076805574
736.377175439343,0.29609056775725606
737.8111569720437,0.3015785544797642
739.2451385047444,0.30705727955899764
740.6791200374453,0.3128688063532405
742.113101570146,0.3188152444178535
743.5470831028467,0.3256481761045904
744.9810646355475,0.3335861761947369
746.4150461682482,0.34167606723459093
747.8490277009489,0.34951481338097545
749.2830092336496,0.3568528133476334
750.7169907663504,0.36302446370454633
752.1509722990511,0.3688869295368008
753.5849538317518,0.37423846138172634
755.0189353644525,0.37960481185589157
756.4529168971533,0.38480877485130455
757.886898429854,0.38992459787488515
759.3208799625547,0.39523290871786126
760.7548614952555,0.4008504040854961
762.1888430279562,0.40668678295585975
763.622824560657,0.4124780884956193
765.0568060933577,0.4176715549619876
766.4907876260585,0.42223430352133895
767.9247691587592,0.4268286960285459
769.3587506914599,0.43093762406742997
770.7927322241607,0.4351848593125517
772.2267137568614,0.4391874328144964
773.6606952895621,0.4428538086655643
775.094676822263,0.44678306082491653
776.5286583549637,0.4511747777051258
777.9626398876644,0.45579216995979877
779.3966214203651,0.4606600896650563
780.8306029530659,0.46526883771933936
782.2645844857666,0.4694060137702117
783.6985660184673,0.47300524270753697
785.132547551168,0.4761835299580204
786.5665290838688,0.4790574178662041
788.0005106165695,0.4817264690972926
789.4344921492702,0.4843218902643461
790.868473681971,0.4868245406379299
792.3024552146717,0.4892867485025469
793.7364367473724,0.49151849581034157
795.1704182800731,0.49353228577973485
796.6043998127739,0.49546256659893334
798.0383813454746,0.4972630300515628
799.4723628781753,0.4987998453923018
800.906344410876,0.4999766915310919
802.3403259435769,0.5007688707525336
803.7743074762776,0.5012597378461002
805.2082890089783,0.5017305380459047
806.6422705416791,0.5020367897168595
808.0762520743798,0.5022018013278728
809.5102336070805,0.5021767948910308
810.9442151397812,0.5023144846543836
812.3781966724821,0.5020974534803097
813.8121782051828,0.5017140214487312
815.2461597378835,0.500870903189278
816.6801412705843,0.4995469512831392
818.114122803285,0.4984781576492223
819.5481043359857,0.4972191916067287
820.9820858686865,0.49590681675468345
822.4160674013872,0.49452652318528934
823.8500489340879,0.493398146312971
825.2840304667886,0.49175389591024393
826.7180119994894,0.49097159577496224
828.1519935321901,0.489038999544945
829.5859750648908,0.48672914571219916
831.0199565975915,0.4835108790349125
832.4539381302923,0.4808267004531418
833.887919662993,0.47760704452936387
835.3219011956937,0.47520102396728087
836.7558827283945,0.4726529915416503
838.1898642610952,0.46951298575003597
839.623845793796,0.466219699762223
841.0578273264967,0.4639234296729471
842.4918088591975,0.46098517334400313
843.9257903918982,0.45765005560073224
845.3597719245989,0.45373824620288095
846.7937534572997,0.4483535268028872
848.2277349900005,0.4425674695276501
849.6617165227012,0.4377274891129384
851.095698055402,0.4335120521763937
852.5296795881027,0.43023790691801556
853.9636611208034,0.42701608994414014
855.3976426535041,0.42353494695856914
856.8316241862049,0.41919478655925657
858.2656057189056,0.4149702423401581
859.6995872516063,0.41052635153616734
861.133568784307,0.40571909559436015
862.5675503170078,0.4004621868715593
864.0015318497085,0.39501032055782304
865.4355133824092,0.3894434555067574
866.86949491511,0.38441994019448256
868.3034764478107,0.37905189175238363
869.7374579805114,0.3735530997793881
871.1714395132121,0.36843681367364367
872.6054210459129,0.363751657062343
874.0394025786136,0.3594872877771627
875.4733841113144,0.35510174532580324
876.9073656440152,0.3501112632078754
878.3413471767159,0.34455180747142955
879.7753287094166,0.33841566008040375
881.2093102421173,0.33268301161471847
882.6432917748181,0.32764730180546503
884.0772733075188,0.3233610132978676
885.5112548402196,0.3197648715749672
886.9452363729204,0.31622862181191086
888.3792179056211,0.3122459608430071
889.8131994383218,0.3078213651291722
891.2471809710225,0.3033353338482807
892.6811625037233,0.29884513482791564
894.115144036424,0.2941979509540419
895.5491255691247,0.28911330879615316
896.9831071018255,0.2840566059288102
898.4170886345262,0.27922866565035587
899.8510701672269,0.2748656598642986
901.2850516999276,0.2713514836843807
902.7190332326284,0.26804415087093425
904.1530147653291,0.26463818155661073
905.5869962980298,0.2611005425470633
907.0209778307305,0.25740514688040106
908.4549593634313,0.2532568568575989
909.888940896132,0.24889616648236032
911.3229224288327,0.24434916271657614
912.7569039615336,0.2389826578816895
914.1908854942343,0.2337901175796488
915.624867026935,0.2286378654258537
917.0588485596357,0.22374617416952422
918.4928300923365,0.21955898524496764
919.9268116250372,0.21604959424740827
921.360793157738,0.2119746255671984
922.7947746904388,0.20840487952763131
924.2287562231395,0.20498717879849307
925.6627377558402,0.20097349132461878
927.096719288541,0.19731992741341456
928.5307008212417,0.19348221116176212
929.9646823539424,0.18926137159997367
931.3986638866431,0.18544804434227827
932.8326454193439,0.1823870712399427
934.2666269520446,0.1791390129434553
935.7006084847453,0.17630109108332223
937.134590017446,0.17332594254200018
938.5685715501468,0.17035820331529802
940.0025530828475,0.16796082695360487
941.4365346155482,0.16575485788625854
942.870516148249,0.16334914604561807
944.3044976809497,0.16072856408100133
945.7384792136504,0.15770741604474758
947.1724607463511,0.15509501519835683
948.606442279052,0.15337945014241336
950.0404238117527,0.1522970727650267
951.4744053444534,0.1514258608543064
952.9083868771542,0.1505347364105453
954.3423684098549,0.14924844852039088
955.7763499425556,0.1479967374317958
957.2103314752563,0.14686156868774253
958.6443130079572,0.1457385944406678
960.0782945406579,0.14453442645421696
961.5122760733586,0.1431373075662069
962.9462576060594,0.14166444901763814
964.3802391387601,0.14047468803183707
965.8142206714608,0.13953344780724428
