abs_max,abs_min,abs_mean,abs_std,abs_skew,mean_slope,deriv_max,deriv_min,num_peaks,peak_positions,uv_peak_center_lit,uv_peak_fwhm_lit,uv_peak_area,uv_peak_center_fit,uv_peak_fwhm_fit,uv_peak_amp_fit,uv_peak_model,blue_peak_center_lit,blue_peak_fwhm_lit,blue_peak_area,blue_peak_center_fit,blue_peak_fwhm_fit,blue_peak_amp_fit,blue_peak_model,red_doublet_center_lit,red_doublet_fwhm_lit,red_doublet_area,red_doublet_center_fit,red_doublet_fwhm_fit,red_doublet_amp_fit,red_doublet_model,red_valley_center_lit,red_valley_fwhm_lit,red_valley_area,red_valley_center_fit,red_valley_fwhm_fit,red_valley_amp_fit,red_valley_model,nir_peak_center_lit,nir_peak_fwhm_lit,nir_peak_area,nir_peak_center_fit,nir_peak_fwhm_fit,nir_peak_amp_fit,nir_peak_model,uv_peak_blue_peak_ratio,uv_peak_red_doublet_ratio,uv_peak_red_valley_ratio,uv_peak_nir_peak_ratio,blue_peak_red_doublet_ratio,blue_peak_red_valley_ratio,blue_peak_nir_peak_ratio,red_doublet_red_valley_ratio,red_doublet_nir_peak_ratio,red_valley_nir_peak_ratio,curve_id
0.506684266166507,0.38246132139575334,0.44838991211903734,0.03495600387855996,-0.041391298244552635,7.977629501349456e-06,0.00400509795238968,-0.003623126428354148,10,"[np.float64(510.1999053160459), np.float64(538.2507903055848), np.float64(568.3053099372337), np.float64(614.388906705762), np.float64(636.4288877689712), np.float64(664.4797727585101), np.float64(704.5524656007086), np.float64(770.6724087903361), np.float64(860.8359676852829), np.float64(886.8832180327117)]",370.0,5.0,0.0,370.0,5.0,0.0,gaussian,436,10,14.0068619502188,420.03634702938854,774.5567741446741,0.5001973101761557,lorentzian,620,20,24.323372671794253,641.4121038101679,67.88011353303945,0.37963934833637597,double_lorentzian,684,5,11.92359690772986,684,5,0,none,829,20,22.30976429045264,848.8141598326231,223.4836681461826,0.49148774993746935,lorentzian,0.0,0.0,0.0,0.0,0.5758601876154028,1.1747178354493346,0.6278354969538146,2.039935839832512,1.0902568200688398,0.5344564269032868,1
0.7653886756934659,0.05411691518275078,0.35310765065551847,0.18955147154410673,0.48748361420319025,0.0005504392014911394,0.017082387486614406,-0.012370981247706733,10,"[np.float64(437.2443915028787), np.float64(457.0974786579313), np.float64(574.2306928727418), np.float64(677.4667460790154), np.float64(687.3932896565416), np.float64(705.261068096089), np.float64(748.9378598372048), np.float64(838.2767520349414), np.float64(848.2032956124677), np.float64(864.0857653365099)]",,,,,,,,436,10,12.697077749515287,432.8941628005827,69.8804315154746,0.47522746082497197,gaussian,620,20,8.867830730672717,619.9999999999999,80.24061863453316,0.12824960839771873,double_lorentzian,684,5,6.699817797450537,684,5,0,none,829,20,31.544979223185894,845.019028500598,180.69639464043442,0.7084532535214554,lorentzian,,,,,1.4318132737466092,1.895137768425116,0.40250708867745266,1.323592819799841,0.28111702556312884,0.21238935521397015,2
